user_id,gender,height_cm,weight_kg,cluster,brand,category,product_name,size_bought,outcome,reason,fit_feedback,rating,review,purchase_date
U002255,Male,177,64,Male_Cluster_4,Biba,Top,Basic Crew Tee,S,returned,Too Tight,Runs Small,1,Should have sized up. Felt tight around the shoulders.,2024-09-27
U002256,Female,166,73,Female_Cluster_3,ONLY,Top,Basic Crew Tee,M,kept,,Relaxed Fit,4,Really happy with the purchase.,2025-09-25
U002257,Male,162,84,Male_Cluster_2,Allen Solly,Jeans,512 Taper Jeans,XXL,kept,,True to Size,4,Really happy with the purchase.,2025-12-03
U002258,Male,169,96,Male_Cluster_1,W,Top,Essentials Tee,XXL,kept,,Relaxed Fit,5,Exactly as shown. True to size.,2024-08-06
U002259,Female,153,61,Female_Cluster_1,Adidas,Dress,Floral Midi Dress,L,kept,,Relaxed Fit,4,Great quality. Would buy again.,2025-03-31
U002260,Male,170,62,Male_Cluster_0,Zara,Shirt,Checked Casual Shirt,XS,returned,Waist Tight,Runs Small,2,Waist was too tight for me.,2024-06-18
U002261,Female,167,63,Female_Cluster_3,Levi's,Dress,Maxi Dress,M,kept,,True to Size,4,Very comfortable and fits perfectly.,2025-03-29
U002262,Female,161,66,Female_Cluster_3,H&M,Shirt,Formal Shirt,S,returned,Waist Tight,Runs Small,2,Sleeves felt tight.,2024-02-17
U002263,Female,166,58,Female_Cluster_4,Allen Solly,Kurti,Printed Kurti,L,kept,,Slim Fit,5,Very comfortable and fits perfectly.,2025-09-10
U002264,Female,151,59,Female_Cluster_1,Zara,Trousers,Running Shorts,M,kept,,True to Size,4,Perfect everyday wear.,2025-07-12
U002265,Female,152,56,Female_Cluster_2,Nike,Top,Essentials Tee,M,kept,,True to Size,4,Very comfortable and fits perfectly.,2025-01-31
U002266,Male,164,59,Male_Cluster_0,Biba,Kurti,Straight Kurta,L,kept,,True to Size,5,Loved the fit. Fabric feels premium.,2024-11-26
U002267,Female,158,52,Female_Cluster_2,H&M,Kurti,Anarkali Kurta,XS,kept,,Relaxed Fit,5,Loved the fit. Fabric feels premium.,2024-08-22
U002268,Female,155,69,Female_Cluster_1,Biba,Kurti,Printed Kurti,XXL,kept,,Slim Fit,4,Great quality. Would buy again.,2025-02-10
U002269,Male,176,81,Male_Cluster_1,Allen Solly,Jeans,511 Slim Jeans,L,kept,,True to Size,4,Great quality. Would buy again.,2025-10-14
U002270,Male,170,56,Male_Cluster_0,Roadster,Kurti,Printed Kurti,S,kept,,Relaxed Fit,4,Comfortable and stylish.,2025-01-10
U002271,Male,168,73,Male_Cluster_3,Biba,Dress,Floral Midi Dress,L,returned,Too Tight,Runs Small,3,Runs smaller than expected.,2024-07-15
U002272,Female,158,55,Female_Cluster_0,Adidas,Kurti,Cotton Kurta,L,returned,Too Loose,Oversized,3,Runs larger than expected.,2024-09-16
U002273,Female,161,71,Female_Cluster_3,Zara,Top,Linen Top,M,kept,,True to Size,4,Great quality. Would buy again.,2024-07-12
U002274,Female,156,67,Female_Cluster_1,Biba,Trousers,Chinos,XL,kept,,True to Size,5,Comfortable and stylish.,2024-04-12
U002275,Female,148,58,Female_Cluster_1,H&M,Dress,Floral Midi Dress,M,kept,,True to Size,5,Exactly as shown. True to size.,2024-05-12
U002276,Female,165,54,Female_Cluster_4,Zara,Kurti,Anarkali Kurta,XS,kept,,Relaxed Fit,5,Great quality. Would buy again.,2024-09-01
U002277,Female,157,56,Female_Cluster_0,Allen Solly,Kurti,Straight Kurta,M,kept,,True to Size,4,Looks even better in person.,2024-10-13
U002278,Female,153,77,Female_Cluster_1,Biba,Trousers,Chinos,XXL,kept,,True to Size,4,Comfortable and stylish.,2024-08-30
U002279,Female,160,64,Female_Cluster_0,ONLY,Trousers,Chinos,M,kept,,Slim Fit,5,Really happy with the purchase.,2024-04-29
U002280,Male,170,81,Male_Cluster_3,H&M,Shirt,Checked Casual Shirt,L,returned,Too Loose,Runs Large,2,Runs larger than expected.,2025-01-31
U002281,Female,157,64,Female_Cluster_1,H&M,Kurti,Ethnic Set,S,returned,Waist Tight,Runs Small,3,Runs smaller than expected.,2025-05-03
U002282,Female,162,60,Female_Cluster_0,Biba,Kurti,Straight Kurta,L,kept,,Slim Fit,5,Looks even better in person.,2024-12-15
U002283,Female,149,56,Female_Cluster_2,Roadster,Kurti,Ethnic Set,L,kept,,Slim Fit,4,Great quality. Would buy again.,2025-08-16
U002284,Female,148,56,Female_Cluster_1,W,Jeans,Skinny Jeans,XL,kept,,Relaxed Fit,4,Looks even better in person.,2024-03-10
U002285,Female,164,64,Female_Cluster_3,Allen Solly,Top,Dri-FIT Tee,L,returned,Too Long,Oversized,3,Bit loose around the waist.,2025-10-31
U002286,Female,149,51,Female_Cluster_2,ONLY,Dress,Maxi Dress,S,kept,,Relaxed Fit,5,Exactly as shown. True to size.,2025-11-17
U002287,Male,179,77,Male_Cluster_4,Adidas,Top,Linen Top,M,kept,,True to Size,4,Looks even better in person.,2025-07-06
U002288,Male,169,69,Male_Cluster_3,Roadster,Dress,Floral Midi Dress,M,kept,,True to Size,4,Great quality. Would buy again.,2025-09-23
U002289,Female,160,65,Female_Cluster_0,ONLY,Trousers,Wide Leg Trousers,S,returned,Waist Tight,Runs Small,3,Runs smaller than expected.,2025-12-25
U002290,Female,165,53,Female_Cluster_4,Roadster,Dress,Maxi Dress,S,kept,,Slim Fit,4,Perfect everyday wear.,2024-04-02
U002291,Female,156,66,Female_Cluster_1,H&M,Top,Graphic Tee,S,kept,,Relaxed Fit,5,Perfect everyday wear.,2025-06-28
U002292,Female,164,55,Female_Cluster_4,Biba,Trousers,Wide Leg Trousers,M,kept,,Slim Fit,4,Loved the fit. Fabric feels premium.,2024-11-27
U002293,Female,150,63,Female_Cluster_1,Roadster,Jeans,512 Taper Jeans,L,returned,Waist Tight,Runs Small,3,Could barely button it.,2025-10-14
U002294,Male,170,73,Male_Cluster_3,H&M,Dress,Floral Midi Dress,M,kept,,True to Size,5,Loved the fit. Fabric feels premium.,2024-04-05
U002295,Female,158,50,Female_Cluster_2,ONLY,Dress,Floral Midi Dress,XS,kept,,Relaxed Fit,5,Very comfortable and fits perfectly.,2025-06-15
U002296,Female,164,45,Female_Cluster_4,Roadster,Jeans,512 Taper Jeans,XS,kept,,True to Size,5,Looks even better in person.,2024-11-13
U002297,Female,156,60,Female_Cluster_1,Roadster,Shirt,Casual Shirt,L,kept,,True to Size,5,Exactly as shown. True to size.,2025-12-19
U002298,Female,154,56,Female_Cluster_2,Zara,Dress,Floral Midi Dress,S,kept,,Relaxed Fit,4,Exactly as shown. True to size.,2025-05-15
U002299,Female,156,63,Female_Cluster_1,Nike,Shirt,Formal Shirt,L,kept,,Relaxed Fit,4,Loved the fit. Fabric feels premium.,2024-10-02
U002300,Female,164,65,Female_Cluster_3,H&M,Top,Printed Tee,S,kept,,Relaxed Fit,5,Perfect everyday wear.,2024-10-09
U002301,Female,171,63,Female_Cluster_3,H&M,Kurti,Ethnic Set,M,returned,Too Loose,Runs Large,2,Needed one size smaller.,2025-01-16
U002302,Female,148,58,Female_Cluster_1,W,Dress,Maxi Dress,XL,kept,,Slim Fit,4,Exactly as shown. True to size.,2024-09-22
U002303,Female,163,57,Female_Cluster_0,ONLY,Kurti,Printed Kurti,S,kept,,Slim Fit,4,Comfortable and stylish.,2024-01-08
U002304,Female,162,59,Female_Cluster_0,Allen Solly,Shirt,Formal Shirt,M,kept,,True to Size,5,Exactly as shown. True to size.,2025-08-08
U002305,Female,165,65,Female_Cluster_3,Adidas,Dress,Floral Midi Dress,M,kept,,Relaxed Fit,5,Loved the fit. Fabric feels premium.,2024-10-02
U002306,Female,165,45,Female_Cluster_4,Adidas,Shirt,Satin Shirt,XS,kept,,Relaxed Fit,5,Really happy with the purchase.,2024-05-07
U002307,Female,165,44,Female_Cluster_4,Allen Solly,Top,Ethnic Top,XS,returned,Too Long,Oversized,3,Runs larger than expected.,2025-12-13
U002308,Male,189,73,Male_Cluster_4,Nike,Shirt,Formal Shirt,XS,returned,Too Tight,Runs Small,2,Waist was too tight for me.,2024-12-20
U002309,Female,152,56,Female_Cluster_2,Zara,Dress,Maxi Dress,S,returned,Too Long,Oversized,2,Loose fit wasn't for me.,2025-12-26
U002310,Male,158,76,Male_Cluster_2,Nike,Dress,Maxi Dress,XL,kept,,Slim Fit,5,Comfortable and stylish.,2024-06-17
U002311,Female,163,51,Female_Cluster_4,Adidas,Kurti,Anarkali Kurta,S,kept,,Relaxed Fit,4,Very comfortable and fits perfectly.,2025-09-20
U002312,Male,184,79,Male_Cluster_4,W,Trousers,Wide Leg Trousers,L,kept,,Slim Fit,5,Loved the fit. Fabric feels premium.,2025-10-03
U002313,Female,164,60,Female_Cluster_0,Zara,Kurti,Anarkali Kurta,S,kept,,True to Size,5,Very comfortable and fits perfectly.,2025-02-19
U002314,Female,161,44,Female_Cluster_4,Roadster,Jeans,512 Taper Jeans,XS,returned,Too Loose,Oversized,2,Bit loose around the waist.,2025-09-01
U002315,Male,170,66,Male_Cluster_0,H&M,Top,Printed Tee,S,kept,,Relaxed Fit,4,Comfortable and stylish.,2024-07-07
U002316,Male,159,87,Male_Cluster_2,Allen Solly,Jeans,Skinny Jeans,XXL,kept,,True to Size,4,Perfect everyday wear.,2024-05-08
U002317,Male,173,67,Male_Cluster_3,Biba,Shirt,Checked Casual Shirt,L,kept,,True to Size,4,Really happy with the purchase.,2025-09-23
U002318,Female,152,65,Female_Cluster_1,Allen Solly,Top,Printed Tee,XL,kept,,True to Size,4,Looks even better in person.,2024-06-16
U002319,Female,149,61,Female_Cluster_1,Adidas,Top,Ribbed Cotton Top,L,kept,,Relaxed Fit,4,Loved the fit. Fabric feels premium.,2025-12-21
U002320,Male,177,76,Male_Cluster_3,ONLY,Top,Ethnic Top,S,kept,,Slim Fit,4,Really happy with the purchase.,2024-11-21
U002321,Female,168,52,Female_Cluster_4,Roadster,Trousers,Office Trousers,XS,kept,,Relaxed Fit,4,Loved the fit. Fabric feels premium.,2025-03-19
U002322,Female,152,71,Female_Cluster_1,Levi's,Shirt,Satin Shirt,XL,kept,,Relaxed Fit,5,Loved the fit. Fabric feels premium.,2024-10-10
U002323,Female,162,73,Female_Cluster_3,Roadster,Trousers,Training Shorts,L,kept,,Relaxed Fit,4,Really happy with the purchase.,2025-04-12
U002324,Female,165,43,Female_Cluster_4,Levi's,Dress,Floral Midi Dress,S,kept,,Slim Fit,4,Great quality. Would buy again.,2024-02-21
U002325,Female,160,65,Female_Cluster_0,Roadster,Dress,Maxi Dress,M,returned,Too Tight,Runs Small,3,Could barely button it.,2025-07-05
U002326,Female,158,48,Female_Cluster_2,Levi's,Dress,Maxi Dress,S,returned,Too Long,Runs Large,2,Length was longer than expected.,2024-05-15
U002327,Female,162,48,Female_Cluster_4,Adidas,Jeans,512 Taper Jeans,XS,kept,,Relaxed Fit,5,Loved the fit. Fabric feels premium.,2024-10-06
U002328,Female,168,47,Female_Cluster_4,Nike,Jeans,Skinny Jeans,XS,kept,,Relaxed Fit,4,Really happy with the purchase.,2025-01-16
U002329,Male,175,79,Male_Cluster_3,H&M,Kurti,Ethnic Set,M,kept,,True to Size,5,Loved the fit. Fabric feels premium.,2024-12-23
U002330,Female,161,71,Female_Cluster_3,Nike,Top,Dri-FIT Tee,L,kept,,Slim Fit,5,Comfortable and stylish.,2024-05-04
U002331,Male,162,85,Male_Cluster_2,W,Trousers,Track Pants,XXL,kept,,True to Size,5,Exactly as shown. True to size.,2025-02-24
U002332,Female,165,47,Female_Cluster_4,W,Trousers,Training Shorts,M,returned,Too Loose,Oversized,2,Bit loose around the waist.,2024-01-01
U002333,Female,164,55,Female_Cluster_4,Roadster,Top,Printed Tee,S,kept,,Relaxed Fit,5,Looks even better in person.,2025-09-01
U002334,Female,163,52,Female_Cluster_4,Levi's,Trousers,Running Shorts,S,returned,Too Loose,Runs Large,2,Bit loose around the waist.,2024-03-21
U002335,Male,172,63,Male_Cluster_0,H&M,Trousers,Office Trousers,S,kept,,Relaxed Fit,4,Great quality. Would buy again.,2024-02-09
U002336,Female,165,56,Female_Cluster_4,ONLY,Dress,Floral Midi Dress,XS,kept,,Relaxed Fit,5,Exactly as shown. True to size.,2025-06-24
U002337,Male,167,82,Male_Cluster_2,H&M,Jeans,Straight Fit Jeans,L,kept,,Slim Fit,4,Looks even better in person.,2025-05-05
U002338,Female,166,60,Female_Cluster_3,Allen Solly,Dress,Floral Midi Dress,M,returned,Too Loose,Oversized,3,Length was longer than expected.,2025-10-09
U002339,Female,161,67,Female_Cluster_3,Allen Solly,Shirt,Satin Shirt,L,kept,,True to Size,4,Loved the fit. Fabric feels premium.,2025-02-13
U002340,Female,166,54,Female_Cluster_4,Biba,Trousers,Training Shorts,M,kept,,Slim Fit,4,Looks even better in person.,2025-04-17
U002341,Male,171,85,Male_Cluster_1,H&M,Kurti,Straight Kurta,L,kept,,Slim Fit,5,Exactly as shown. True to size.,2025-07-28
U002342,Female,157,58,Female_Cluster_0,Nike,Jeans,Skinny Jeans,M,kept,,Slim Fit,5,Great quality. Would buy again.,2024-11-06
U002343,Female,160,47,Female_Cluster_2,Allen Solly,Dress,Floral Midi Dress,XS,kept,,Slim Fit,5,Looks even better in person.,2024-12-05
U002344,Male,174,90,Male_Cluster_1,Allen Solly,Kurti,Cotton Kurta,XL,kept,,Slim Fit,5,Comfortable and stylish.,2024-04-20
U002345,Female,163,65,Female_Cluster_3,Nike,Shirt,Formal Shirt,M,kept,,True to Size,4,Perfect everyday wear.,2025-11-11
U002346,Female,174,51,Female_Cluster_4,Adidas,Jeans,Straight Fit Jeans,XS,returned,Too Long,Runs Large,2,Needed one size smaller.,2025-08-23
U002347,Male,177,63,Male_Cluster_4,ONLY,Trousers,Chinos,XS,kept,,True to Size,5,Looks even better in person.,2024-04-09
U002348,Female,170,59,Female_Cluster_4,Nike,Dress,Floral Midi Dress,XS,kept,,True to Size,4,Perfect everyday wear.,2024-08-16
U002349,Female,153,49,Female_Cluster_2,H&M,Kurti,Anarkali Kurta,XS,returned,Too Long,Oversized,3,Loose fit wasn't for me.,2025-01-31
U002350,Female,153,48,Female_Cluster_2,Zara,Shirt,Casual Shirt,XS,kept,,Slim Fit,4,Comfortable and stylish.,2024-12-01
U002351,Female,163,59,Female_Cluster_0,H&M,Dress,Floral Midi Dress,M,kept,,Slim Fit,5,Comfortable and stylish.,2025-04-07
U002352,Male,175,73,Male_Cluster_3,Zara,Trousers,Training Shorts,S,kept,,Slim Fit,4,Very comfortable and fits perfectly.,2025-06-03
U002353,Male,174,74,Male_Cluster_3,ONLY,Top,Essentials Tee,XS,returned,Too Tight,Runs Small,3,Waist was too tight for me.,2025-05-14
U002354,Female,158,64,Female_Cluster_0,Biba,Top,Essentials Tee,XL,kept,,True to Size,5,Very comfortable and fits perfectly.,2025-04-30
U002355,Female,156,68,Female_Cluster_1,Nike,Jeans,512 Taper Jeans,L,kept,,Slim Fit,4,Perfect everyday wear.,2025-07-03
U002356,Female,152,67,Female_Cluster_1,Allen Solly,Dress,Maxi Dress,XL,kept,,True to Size,4,Exactly as shown. True to size.,2025-06-29
U002357,Female,165,69,Female_Cluster_3,Biba,Top,Ethnic Top,L,returned,Too Tight,Runs Small,3,Could barely button it.,2025-02-22
U002358,Female,164,61,Female_Cluster_0,Zara,Shirt,Casual Shirt,XS,kept,,True to Size,4,Really happy with the purchase.,2025-01-22
U002359,Male,170,69,Male_Cluster_3,Allen Solly,Kurti,Ethnic Set,M,kept,,Slim Fit,4,Loved the fit. Fabric feels premium.,2024-08-13
U002360,Female,159,63,Female_Cluster_0,W,Top,Basic Crew Tee,XXL,returned,Too Loose,Oversized,2,Runs larger than expected.,2024-03-28
U002361,Female,160,65,Female_Cluster_0,Allen Solly,Shirt,Relaxed Shirt,L,kept,,Relaxed Fit,5,Looks even better in person.,2024-01-02
U002362,Female,159,60,Female_Cluster_0,Allen Solly,Top,Ethnic Top,M,kept,,Relaxed Fit,4,Exactly as shown. True to size.,2024-01-23
U002363,Female,159,74,Female_Cluster_3,ONLY,Jeans,512 Taper Jeans,L,returned,Too Loose,Oversized,3,Loose fit wasn't for me.,2025-09-06
U002364,Female,169,62,Female_Cluster_3,Levi's,Dress,Maxi Dress,M,kept,,Relaxed Fit,5,Loved the fit. Fabric feels premium.,2025-09-10
U002365,Male,172,78,Male_Cluster_3,ONLY,Trousers,Palazzo Pants,M,kept,,Slim Fit,5,Exactly as shown. True to size.,2024-01-05
U002366,Male,176,74,Male_Cluster_3,Allen Solly,Jeans,511 Slim Jeans,L,returned,Too Loose,Oversized,3,Loose fit wasn't for me.,2024-09-04
U002367,Female,161,54,Female_Cluster_0,Biba,Kurti,Anarkali Kurta,M,kept,,True to Size,5,Great quality. Would buy again.,2025-02-09
U002368,Female,161,57,Female_Cluster_0,Allen Solly,Jeans,Skinny Jeans,M,kept,,Relaxed Fit,5,Perfect everyday wear.,2025-06-04
U002369,Female,160,58,Female_Cluster_0,Levi's,Kurti,Printed Kurti,M,kept,,Slim Fit,5,Loved the fit. Fabric feels premium.,2024-03-14
U002370,Female,169,53,Female_Cluster_4,Allen Solly,Jeans,512 Taper Jeans,S,kept,,True to Size,5,Exactly as shown. True to size.,2024-04-23
U002371,Male,174,76,Male_Cluster_3,ONLY,Top,Ribbed Cotton Top,M,kept,,True to Size,5,Perfect everyday wear.,2024-10-27
U002372,Female,165,56,Female_Cluster_4,Biba,Kurti,Straight Kurta,M,kept,,Relaxed Fit,5,Looks even better in person.,2025-12-19
U002373,Male,169,78,Male_Cluster_3,Zara,Kurti,Printed Kurti,S,returned,Waist Tight,Runs Small,1,Should have sized up. Felt tight around the shoulders.,2024-02-26
U002374,Female,157,46,Female_Cluster_2,ONLY,Trousers,Running Shorts,S,kept,,Slim Fit,4,Comfortable and stylish.,2025-10-25
U002375,Male,174,106,Male_Cluster_1,Biba,Jeans,Skinny Jeans,XXL,kept,,Relaxed Fit,5,Very comfortable and fits perfectly.,2024-07-19
U002376,Male,176,56,Male_Cluster_0,W,Kurti,Anarkali Kurta,M,kept,,Relaxed Fit,4,Comfortable and stylish.,2025-11-05
U002377,Male,162,69,Male_Cluster_2,Zara,Dress,Maxi Dress,M,kept,,Slim Fit,5,Comfortable and stylish.,2024-02-04
U002378,Female,154,66,Female_Cluster_1,Allen Solly,Dress,Maxi Dress,L,kept,,Relaxed Fit,4,Looks even better in person.,2024-05-19
U002379,Female,151,68,Female_Cluster_1,Biba,Dress,Maxi Dress,XL,returned,Waist Tight,Runs Small,1,Could barely button it.,2025-07-01
U002380,Female,157,59,Female_Cluster_0,Adidas,Jeans,Skinny Jeans,M,kept,,Relaxed Fit,4,Perfect everyday wear.,2025-11-08
U002381,Female,154,42,Female_Cluster_2,W,Kurti,Straight Kurta,M,returned,Too Loose,Oversized,3,Length was longer than expected.,2025-09-10
U002382,Male,168,66,Male_Cluster_0,Roadster,Kurti,Printed Kurti,M,kept,,True to Size,4,Exactly as shown. True to size.,2024-11-30
U002383,Female,149,66,Female_Cluster_1,Levi's,Shirt,Checked Casual Shirt,L,returned,Sleeves Tight,Runs Small,3,Could barely button it.,2024-03-24
U002384,Female,163,61,Female_Cluster_0,W,Shirt,Satin Shirt,L,kept,,Slim Fit,5,Loved the fit. Fabric feels premium.,2025-11-27
U002385,Female,167,48,Female_Cluster_4,ONLY,Kurti,Cotton Kurta,XS,returned,Too Loose,Runs Large,3,Runs larger than expected.,2025-06-25
U002386,Female,153,42,Female_Cluster_2,Levi's,Trousers,Running Shorts,XS,returned,Too Long,Oversized,2,Needed one size smaller.,2024-05-21
U002387,Female,176,70,Female_Cluster_3,Roadster,Dress,Floral Midi Dress,M,kept,,Relaxed Fit,5,Perfect everyday wear.,2024-05-04
U002388,Female,167,62,Female_Cluster_3,Levi's,Top,Linen Top,M,kept,,True to Size,5,Great quality. Would buy again.,2025-03-09
U002389,Female,156,69,Female_Cluster_1,Zara,Kurti,Straight Kurta,L,kept,,True to Size,4,Great quality. Would buy again.,2025-08-14
U002390,Female,157,43,Female_Cluster_2,Roadster,Jeans,511 Slim Jeans,XS,kept,,Relaxed Fit,5,Comfortable and stylish.,2024-04-14
U002391,Female,163,53,Female_Cluster_4,Nike,Shirt,Casual Shirt,S,kept,,True to Size,4,Really happy with the purchase.,2024-07-08
U002392,Male,167,77,Male_Cluster_2,W,Jeans,511 Slim Jeans,L,returned,Waist Tight,Runs Small,3,Could barely button it.,2025-03-21
U002393,Female,168,44,Female_Cluster_4,Nike,Dress,Floral Midi Dress,XS,kept,,Relaxed Fit,4,Really happy with the purchase.,2025-07-29
U002394,Female,164,62,Female_Cluster_3,Adidas,Shirt,Relaxed Shirt,S,returned,Sleeves Tight,Runs Small,1,Sleeves felt tight.,2025-06-27
U002395,Female,157,54,Female_Cluster_2,Biba,Top,Linen Top,L,kept,,Slim Fit,4,Comfortable and stylish.,2024-06-21
U002396,Female,164,71,Female_Cluster_3,ONLY,Trousers,Wide Leg Trousers,M,kept,,Relaxed Fit,5,Exactly as shown. True to size.,2025-07-02
U002397,Male,174,81,Male_Cluster_1,Biba,Shirt,Casual Shirt,XXL,returned,Too Loose,Oversized,2,Needed one size smaller.,2025-01-02
U002398,Male,175,67,Male_Cluster_3,Zara,Shirt,Satin Shirt,S,kept,,Relaxed Fit,4,Exactly as shown. True to size.,2024-03-06
U002399,Female,161,66,Female_Cluster_3,H&M,Dress,Maxi Dress,M,kept,,Relaxed Fit,5,Looks even better in person.,2024-04-16
U002400,Female,154,66,Female_Cluster_1,Roadster,Dress,Floral Midi Dress,L,kept,,True to Size,5,Looks even better in person.,2024-09-12
U002401,Female,168,53,Female_Cluster_4,Roadster,Trousers,Palazzo Pants,M,returned,Too Long,Runs Large,2,Bit loose around the waist.,2024-02-10
U002402,Male,168,62,Male_Cluster_0,Zara,Dress,Maxi Dress,S,kept,,Slim Fit,5,Really happy with the purchase.,2024-06-01
U002403,Female,159,58,Female_Cluster_0,Allen Solly,Top,Essentials Tee,M,kept,,Slim Fit,4,Looks even better in person.,2025-11-29
U002404,Female,150,58,Female_Cluster_1,Levi's,Trousers,Running Shorts,L,kept,,Relaxed Fit,5,Really happy with the purchase.,2024-12-05
U002405,Female,159,56,Female_Cluster_0,Zara,Top,Essentials Tee,S,kept,,Relaxed Fit,5,Very comfortable and fits perfectly.,2024-05-11
U002406,Female,164,70,Female_Cluster_3,Levi's,Kurti,Printed Kurti,XL,kept,,True to Size,5,Loved the fit. Fabric feels premium.,2024-06-06
U002407,Female,159,57,Female_Cluster_0,Nike,Trousers,Track Pants,S,returned,Too Tight,Runs Small,2,Runs smaller than expected.,2024-07-28
U002408,Female,170,56,Female_Cluster_4,W,Top,Basic Crew Tee,S,returned,Too Tight,Runs Small,1,Sleeves felt tight.,2025-03-12
U002409,Female,163,49,Female_Cluster_4,Nike,Top,Crop Top,XS,kept,,Slim Fit,5,Perfect everyday wear.,2024-03-06
U002410,Male,166,80,Male_Cluster_2,Biba,Kurti,Printed Kurti,XXL,kept,,Slim Fit,5,Loved the fit. Fabric feels premium.,2024-04-12
U002411,Female,156,49,Female_Cluster_2,Roadster,Shirt,Formal Shirt,XS,kept,,True to Size,4,Perfect everyday wear.,2024-04-08
U002412,Female,171,58,Female_Cluster_4,Biba,Kurti,Ethnic Set,M,kept,,True to Size,4,Exactly as shown. True to size.,2024-12-03
U002413,Male,170,64,Male_Cluster_0,Levi's,Trousers,Track Pants,M,kept,,Relaxed Fit,4,Really happy with the purchase.,2025-05-30
